ocean wave,0.4794175414
auto street,0.2696290718
bridge promenade,0.307901054
porch roof,0.6524236888
plaza street,0.5426259251
army runway,0.1333517006
ice veterinarians,0.0249476736
fastfood diner,0.4312512588
beach motel,0.5020562478
plaza porch,0.3493980208
garden balcony,0.5328813971
delicatessen pizzeria,0.6163818119
museum train,0.3458208008
tower plaza,0.4728401711
hangar museum,0.349777283
conference television,0.2663246376
waiting alcove,0.1853022759
street field,0.1840470229
office skyscraper,0.2189486785
berth closet,0.1980436464
bakery restaurant,0.6025937411
plaza gas,0.1671352986
stadium athletic,0.3551824837
train bus,0.6478865414
alley street,0.6424954014
airport parking,0.540015534
art playroom,0.2093813416
ticket gas,0.1835552041
bullring stadium,0.3298608546
skyscraper downtown,0.374410193
stadium soccer,0.5212875456
bar beer,0.5072227255
soccer golf,0.5416880163
inn diner,0.458396003
beauty bullring,-0.0181546613
candy coffee,0.5082081072
football soccer,0.8352942637
aquarium theater,0.2999737929
landing ice,0.2387490593
playground park,0.6086778769
orchard junkyard,0.2088870364
heliport runway,0.3379396957
carrousel gift,-0.02830884
crosswalk parking,0.4003050712
raceway highway,0.2706587369
campsite picnic,0.6086950718
street highway,0.5147787362
motel parking,0.477216488
driveway fire,0.3341010387
street fire,0.3551584036
ice bakery,0.3309251005
village ski,0.3606337548
museum runway,0.2103935155
cemetery pasture,0.322079703
football athletic,0.5973921484
beauty bookstore,0.193854308
ice bakery,0.3309251005
ice ice,1
jacuzzi shower,0.6314392715
server office,0.2943059126
motel crosswalk,0.1396212599
chemistry jewelry,0.134800403
music office,0.1724061124
archive dressing,0.045929566
field farm,0.373110165
heliport runway,0.3379396957
toyshop amusement,0.1284737941
loading train,0.2539459461
dining pub,0.4960618599
garage auto,0.4140973773
junkyard train,0.1631676069
gift flea,0.1707805438
assembly engine,0.3303566625
football stadium,0.5753512257
lighthouse tower,0.4904582373
motel highway,0.4320059918
train industrial,0.226311904
soccer lawn,0.277154421
delicatessen bakery,0.6497097735
football stadium,0.5753512257
museum ice,0.2264468219
amusement locker,0.247749889
subway railroad,0.4698112448
art art,1
kennel yard,0.3006114278
shopping department,0.3562751261
childs living,0.1901899542
plaza street,0.5426259251
sauna elevator,0.3574001843
heliport runway,0.3379396957
drugstore pharmacy,0.7124600139
computer assembly,0.3014793283
coffee ice,0.4552197442
synagogue museum,0.3533486522
kitchen bar,0.4234517245
theater home,0.390916895
stadium athletic,0.3551824837
racecourse highway,0.1554710076
heliport hangar,0.4892850456
computer home,0.4309470558
pond crosswalk,0.1463312247
tower courthouse,0.3724769163
subway train,0.6037308386
downtown hospital,0.3554168959
utility bar,0.2061324528
bullring football,0.0903508924
athletic baseball,0.539630659
beauty childs,0.167365525
plaza ice,0.2085822544
drugstore motel,0.2526424837
train street,0.4094160594
pet delicatessen,0.0873526728
server chemistry,0.0946605054
computer bookstore,0.2762386685
parking crosswalk,0.4003050712
crosswalk street,0.401825643
museum arena,0.3156600562
ice ski,0.3953035343
general diner,0.0865814456
airfield landing,0.5244788233
coffee delicatessen,0.279774493
plaza crosswalk,0.3440353196
volleyball promenade,0.1516286049
gas industrial,0.4374088303
office pantry,0.3024656319
airfield runway,0.5093713677
shower veterinarians,-0.0357767519
heliport runway,0.3379396957
ice swimming,0.3775077799
bus highway,0.5241646822
ice market,0.2003426658
jacuzzi coffee,0.2757125214
stadium baseball,0.5253248536
galley repair,0.1335142247
canal pier,0.4591351619
market supermarket,0.4202120154
hangar runway,0.4579047709
music orchestra,0.5920961744
veterinarians dorm,0.0052878718
parking assembly,0.159067435
kennel fountain,0.1746668818
motel pharmacy,0.2569528594
art dorm,0.1586837305
campus motel,0.2877082313
restaurant kitchen,0.5172020477
delicatessen garden,0.1833374784
football athletic,0.5973921484
plaza street,0.5426259251
bedchamber throne,0.406234156
amusement bus,0.2679062735
kennel volleyball,0.1663806819
flea bazaar,0.3974452152
crosswalk highway,0.438810948
beach wave,0.3585923052
airplane bus,0.3713616557
berth youth,0.0901023474
parking junkyard,0.1838322442
fastfood diner,0.4312512588
legislative classroom,0.2607297638
ice delicatessen,0.1021441059
candy gift,0.5087743589
elevator staircase,0.6110796597
office home,0.5034039452
bar utility,0.2061324528
beauty museum,0.257846398
baseball soccer,0.6783079926
bar television,0.2296404429
museum parking,0.3237507652
loading clothing,0.133938561
hospital street,0.3264898352
pantry kitchen,0.7010691408
diner motel,0.5163875223
jacuzzi shower,0.6314392715
railroad subway,0.4698112448
veterinarians hospital,0.3596010593
kindergarden playroom,0.3420544536
butchers bakery,0.4923657615
parking loading,0.2899999788
snowfield ice,0.1561089874
utility sauna,0.1074122127
restaurant restaurant,1
ski igloo,0.276600539
cockpit car,0.2967766324
snowfield ice,0.1561089874
athletic volleyball,0.5813153523
swimming raft,0.3755185899
pharmacy diner,0.2077273136
market candy,0.2363703047
delicatessen bakery,0.6497097735
volleyball basketball,0.7966968577
creek swimming,0.3507643301
nursery sandbox,0.181934004
coffee ice,0.4552197442
art clothing,0.3645118754
restaurant art,0.2642793004
office elevator,0.3243243892
lighthouse gym,0.0902393035
childs candy,0.2604445302
berth shower,0.1949928991
ticket diner,0.2019713654
ticket lobby,0.2650480005
hospital ice,0.1464002834
landing airfield,0.5244788233
bus construction,0.2584894657
fire parking,0.3532155694
football stadium,0.5753512257
athletic stadium,0.3551824837
ice burial,0.1330059839
museum hangar,0.349777283
heliport airfield,0.5950234939
chemistry veterinarians,0.1554836775
landing airfield,0.5244788233
archive physics,0.1487009777
childs candy,0.2604445302
office home,0.5034039452
street parking,0.535452529
parking street,0.535452529
parking parking,1
landing runway,0.5551701837
physics art,0.291207644
pier promenade,0.5710037791
loading parking,0.2899999788
embassy plaza,0.3489707345
delicatessen diner,0.4489765221
bar restaurant,0.6205604105
diner gas,0.2235566219
restaurant galley,0.2830405183
amphitheater boat,0.1664395732
athletic soccer,0.5814432372
restaurant market,0.3046662061
bowling bakery,0.2547877841
living waiting,0.3586141808
bar utility,0.2061324528
staircase tree,0.2804701636
home theater,0.390916895
ski glacier,0.494284256
art elevator,0.1105441552
diner street,0.3699194682
cafeteria restaurant,0.547013421
beauty stage,0.1732819711
dorm living,0.3919558257
glacier snowfield,0.5246175918
butchers delicatessen,0.5767268115
train industrial,0.226311904
restaurant street,0.4301102325
gas ice,0.2946573892
bank nursery,0.1642446722
bridge crosswalk,0.3213457044
lighthouse church,0.3837467795
restaurant pizzeria,0.6641867847
bakery ice,0.3309251005
manufactured crosswalk,-0.0395697019
bullring corral,0.3616429586
residential train,0.1802102791
football athletic,0.5973921484
auto loading,0.3014434313
lighthouse harbor,0.5642598578
museum aquarium,0.3546317538
restaurant ice,0.2790018141
office home,0.5034039452
patio train,0.0815549165
railroad subway,0.4698112448
beauty library,0.1572579348
cemetery field,0.2434224696
heliport runway,0.3379396957
residential diner,0.1367461763
landing airfield,0.5244788233
street medina,0.2786106883
stadium baseball,0.5253248536
market department,0.290868814
auto crosswalk,0.134741417
glacier crevasse,0.5390349752
lagoon ocean,0.6437286079
beach wave,0.3585923052
soccer stadium,0.5212875456
soccer kennel,0.1587266507
soccer stadium,0.5212875456
art veterinarians,0.0713924403
subway railroad,0.4698112448
restaurant kitchen,0.5172020477
landfill construction,0.4104461726
lagoon harbor,0.5184856371
office computer,0.4380979523
stadium football,0.5753512257
computer office,0.4380979523
water boat,0.4915534016
downtown hospital,0.3554168959
bathroom veterinarians,-0.0087017213
street highway,0.5147787362
loading medina,-0.0973129211
lawn campsite,0.3251669748
landing airfield,0.5244788233
soccer athletic,0.5814432372
subway railroad,0.4698112448
veterinarians repair,0.1466005155
biology train,0.1127787456
cafeteria restaurant,0.547013421
street garage,0.4238426373
football stadium,0.5753512257
hangar airfield,0.6237281099
railroad excavation,0.3472962719
mountain snowfield,0.2425838475
kennel pet,0.6297492489
sky runway,0.2986399061
coffee bar,0.5179047363
heliport runway,0.3379396957
market flea,0.3329808838
pet veterinarians,0.4878027311
bakery restaurant,0.6025937411
kindergarden childs,0.3238687337
flea clothing,0.320644529
waiting dorm,0.2820027589
raft lake,0.3906758173
chemistry archive,0.11214856
athletic baseball,0.539630659
patio restaurant,0.4607135511
bus gas,0.2556301244
soccer stadium,0.5212875456
igloo hotel,0.1231863085
stage boat,0.1959275768
berth galley,0.385582807
fastfood delicatessen,0.4614381067
lawn auto,0.254352372
park plaza,0.5976730453
bridge water,0.324737295
parking street,0.535452529
yard park,0.410058985
auto parking,0.2759003499
locker playroom,0.4150261572
pet supermarket,0.2800703904
flea bazaar,0.3974452152
sky tower,0.4483089785
harbor river,0.4857553667
raceway assembly,0.2777435692
airfield farm,0.257874958
raceway landfill,0.2368334487
airfield runway,0.5093713677
raceway farm,0.1554322852
baseball stadium,0.5253248536
shopfront sauna,0.0844109969
plaza parking,0.5183281402
desert highway,0.3892706038
market candy,0.2363703047
drugstore general,0.1779735951
street parking,0.535452529
playground stage,0.1655074302
bridge playground,0.2887134234
supermarket candy,0.3834466231
aquarium swimming,0.4066998667
subway railroad,0.4698112448
forest highway,0.3723900301
candy gift,0.5087743589
junkyard parking,0.1838322442
picnic parking,0.4596161334
harbor boat,0.5489984652
heliport runway,0.3379396957
ski igloo,0.276600539
industrial railroad,0.4233258018
veterinarians art,0.0713924403
church tower,0.3589647062
hospital crosswalk,0.1873228157
toyshop playroom,0.2965068853
stadium soccer,0.5212875456
stadium baseball,0.5253248536
runway heliport,0.3379396957
downtown slum,0.2541578064
boat pier,0.6173625898
parking gas,0.3542966771
physics operating,0.1470727118
nursing boxing,0.1459027076
crosswalk plaza,0.3440353196
garage parking,0.61017553
engine staircase,0.0725789912
synagogue fountain,0.2471249861
crosswalk residential,0.1542706801
repair dressing,0.1045856797
cafeteria dining,0.5200187148
assembly cockpit,0.2730421955
ocean lagoon,0.6437286079
industrial viaduct,0.1538289643
snowfield ice,0.1561089874
flea clothing,0.320644529
loading crosswalk,0.1478913982
park picnic,0.5784859205
supermarket market,0.4202120154
glacier snowfield,0.5246175918
vegetable yard,0.3179620193
street crosswalk,0.401825643
athletic stadium,0.3551824837
kitchen bar,0.4234517245
park construction,0.3731838425
reception office,0.3722654966
crosswalk gas,0.0386404578
pizzeria ice,0.2109405319
bus train,0.6478865414
street engine,0.2071461548
golf stage,0.162415678
pub coffee,0.4116587746
basement repair,0.354643084
ocean wave,0.4794175414
gas junkyard,0.1659839203
soccer stadium,0.5212875456
army fire,0.3899518704
hayfield pasture,0.511635413
market ticket,0.2077512386
drugstore hospital,0.2645271286
ice sky,0.3604328444
computer lecture,0.277216135
subway railroad,0.4698112448
recreation bar,0.1889078027
street parking,0.535452529
sandbox garden,0.2189883745
window waiting,0.3840590877
railroad junkyard,0.2331255144
heliport runway,0.3379396957
physics coffee,0.0615944693
wave ocean,0.4794175414
cafeteria dining,0.5200187148
butchers bakery,0.4923657615
food restaurant,0.6339689633
arena stadium,0.6341226979
gym ice,0.2764203144
department museum,0.4199868157
highway parking,0.5042240061
hardware bookstore,0.140411503
home server,0.2229529178
rainforest corn,0.1900141998
parking parking,1
forest picnic,0.3494998301
biology chemistry,0.6794936757
loading construction,0.3262334969
industrial gas,0.4374088303
landing airfield,0.5244788233
street crosswalk,0.401825643
plaza flea,0.2435885558
ice ski,0.3953035343
street bazaar,0.3408270735
landing airfield,0.5244788233
promenade raceway,0.2094794193
highway train,0.4640921764
ice ski,0.3953035343
promenade crosswalk,0.2573523418
bus street,0.4352785673
heliport runway,0.3379396957
living hotel,0.3072717939
cafeteria ice,0.246732918
runway heliport,0.3379396957
crosswalk jewelry,-0.0127763949
beach lagoon,0.6092912631
football stadium,0.5753512257
forest forest,1
delicatessen engine,-0.0980501209
soccer stadium,0.5212875456
subway train,0.6037308386
gymnasium athletic,0.416773627
field highway,0.221709757
parking general,0.2372493363
lock harbor,0.1796438164
sky heliport,0.1252352225
street crosswalk,0.401825643
boat dam,0.3540273275
garden zen,0.3108722449
ticket drugstore,0.1509117611
chemistry biology,0.6794936757
campsite park,0.5285082823
vegetable botanical,0.442342527
ocean raft,0.3796096022
alley loading,0.1558956429
reception office,0.3722654966
stadium baseball,0.5253248536
runway heliport,0.3379396957
football baseball,0.7168076676
railroad subway,0.4698112448
stadium soccer,0.5212875456
ski ski,1
athletic stadium,0.3551824837
pier promenade,0.5710037791
sandbox heliport,0.111845135
subway train,0.6037308386
restaurant ice,0.2790018141
stadium stadium,1
park railroad,0.4035897355
dining bar,0.5636931018
lagoon boat,0.4781065071
crevasse glacier,0.5390349752
crosswalk highway,0.438810948
junkyard highway,0.2952078733
embassy bus,0.260776334
coffee bar,0.5179047363
park bridge,0.4396406971
subway railroad,0.4698112448
plaza street,0.5426259251
highway downtown,0.4917898412
kennel pet,0.6297492489
residential diner,0.1367461763
hangar runway,0.4579047709
playground plaza,0.4004687896
market candy,0.2363703047
garage auto,0.4140973773
raft rice,0.2052723316
dorm hospital,0.3076650983
pizzeria bakery,0.6354350413
beach islet,0.2008812345
football baseball,0.7168076676
gas street,0.2561994768
subway ticket,0.2927348186
river swimming,0.4468658101
delicatessen ice,0.1021441059
watering tundra,0.1084113265
biology repair,0.1580140873
art ice,0.2127280622
staircase motel,0.2454143087
home office,0.5034039452
picnic market,0.1076738762
food dining,0.5216942492
football stadium,0.5753512257
playroom toyshop,0.2965068853
desert gas,0.2306110448
assembly construction,0.4204690579
burial alcove,0.1860636417
artists storage,0.0448371613
bar galley,0.2872739763
bank arch,0.1943930624
home office,0.5034039452
railroad bridge,0.5460056343
parking street,0.535452529
repair hospital,0.2424790535
football stadium,0.5753512257
home dorm,0.3909763802
pet stable,0.2219231021
junkyard roof,0.2293866607
baseball stadium,0.5253248536
amusement phone,0.1159048818
barndoor general,-0.1572127542
bakery restaurant,0.6025937411
physics coffee,0.0615944693
train industrial,0.226311904
church skyscraper,0.1565228722
cliff lagoon,0.375747437
market supermarket,0.4202120154
subway parking,0.4706392378
crosswalk residential,0.1542706801
railroad subway,0.4698112448
hospital nursery,0.3991562066
medina market,0.1075468703
loading medina,-0.0973129211
office synagogue,0.2593087357
pharmacy gas,0.2353144187
boardwalk promenade,0.6530394134
crosswalk diner,0.1530792564
playground garden,0.5230736103
lagoon coast,0.5090958498
ocean wave,0.4794175414
athletic stadium,0.3551824837
boat oilrig,0.1278439124
parking museum,0.3237507652
repair chemistry,0.1397265406
coffee ice,0.4552197442
slum trench,0.1576278388
football stadium,0.5753512257
delicatessen coffee,0.279774493
parking loading,0.2899999788
zen bakery,0.0976884171
snowfield ski,0.2149144872
elevator nursing,0.1407183202
stadium baseball,0.5253248536
tower train,0.3268542545
fire gas,0.4950561666
field residential,0.2468671897
mosque plaza,0.3852298485
stadium stadium,1
boat swimming,0.4883565747
booth diner,0.3295544965
auto parking,0.2759003499
dressing art,0.1676703706
landing airfield,0.5244788233
pizzeria restaurant,0.6641867847
lobby art,0.2124702082
computer office,0.4380979523
boardwalk motel,0.4086914254
residential crosswalk,0.1542706801
fastfood coffee,0.2366899341
parking loading,0.2899999788
shoe museum,0.1829835042
ice ticket,0.1556242794
parking street,0.535452529
picnic restaurant,0.4099134722
landfill desert,0.1953843645
ocean wave,0.4794175414
plaza crosswalk,0.3440353196
boardwalk bridge,0.4242181487
kennel driveway,0.2785260275
alcove burial,0.1860636417
fastfood bakery,0.3782534208
drugstore motel,0.2526424837
tower embassy,0.2588182918
pier farm,0.201753042
tundra cemetery,0.124554383
utility galley,0.1878253746
heliport runway,0.3379396957
kitchen galley,0.5051841039
phone gas,0.1563018307
plaza street,0.5426259251
childs bedroom,0.2955836063
garage parking,0.61017553
train street,0.4094160594
utility greenhouse,0.2200122381
clothing shoe,0.5246963267
park field,0.3137770054
racecourse stadium,0.3533440859
heliport runway,0.3379396957
gym athletic,0.5002086774
parking airport,0.540015534
museum butchers,0.1245674562
museum museum,1
campus playground,0.3468299557
railroad subway,0.4698112448
park television,0.184909366
beauty discotheque,0.0985510168
golf stadium,0.3389611987
hospital ice,0.1464002834
downtown street,0.6261471602
racecourse athletic,0.1075268827
runway hangar,0.4579047709
highway fire,0.3444990352
landing airfield,0.5244788233
art hotel,0.2041163787
auto garage,0.4140973773
runway staircase,0.2757741655
lawn park,0.4512206166
ice galley,0.1575904923
archive parking,0.0457990877
parking street,0.535452529
beauty art,0.4586152408
heliport runway,0.3379396957
coast ocean,0.6486133882
restaurant pizzeria,0.6641867847
hotel plaza,0.4911424092
bullring stadium,0.3298608546
playground stadium,0.3666627638
industrial train,0.226311904
pet kennel,0.6297492489
pizzeria beer,0.2607825013
parking street,0.535452529
harbor boat,0.5489984652
legislative office,0.3846044214
botanical vegetable,0.442342527
loading doorway,0.2034264459
highway raceway,0.2706587369
athletic stadium,0.3551824837
shoe physics,0.0533129718
burial elevator,0.1183716434
bakery food,0.5452470937
athletic soccer,0.5814432372
subway train,0.6037308386
amusement coffee,0.2047062736
ice ski,0.3953035343
coast ocean,0.6486133882
highway gas,0.3701646582
berth galley,0.385582807
stadium butchers,0.0479725012
gift general,0.2169514383
jacuzzi boat,0.2680457002
delicatessen coffee,0.279774493
landing airfield,0.5244788233
heliport airfield,0.5950234939
alley crosswalk,0.4018161236
gas parking,0.3542966771
gift flea,0.1707805438
driveway patio,0.6175407569
office ice,0.1482981306
garage lawn,0.4506586989
candy gift,0.5087743589
street alley,0.6424954014
park orchard,0.4472455276
sandbox art,0.1138878024
industrial sky,0.1459238396
downtown crosswalk,0.3013068367
amusement museum,0.3740252829
playground embassy,0.1399810625
veterinarians ice,0.0249476736
museum art,0.6133832241
office restaurant,0.3560796195
embassy racecourse,0.0894521079
home office,0.5034039452
parking crosswalk,0.4003050712
coast beach,0.6544214743
parking bus,0.5501035821
shower bathroom,0.8134645628
football stadium,0.5753512257
heliport runway,0.3379396957
museum museum,1
dorm art,0.1586837305
fabric museum,0.1656581409
industrial amusement,0.2619167912
hardware biology,0.1374259579
auto street,0.2696290718
heliport airfield,0.5950234939
bank fire,0.2461277052
server television,0.1086223578
athletic volleyball,0.5813153523
harbor parking,0.3078912523
downtown campus,0.5434929987
medina stable,-0.015603219
harbor boathouse,0.4516589119
street palace,0.351173458
train repair,0.1722633381
ski ice,0.3953035343
delicatessen ice,0.1021441059
veterinarians kitchen,0.0309271344
subway railroad,0.4698112448
phone crosswalk,0.0601270893
market garden,0.2455092019
restaurant cafeteria,0.547013421
parking motel,0.477216488
driveway parking,0.6325957867
market arena,0.3762761577
street highway,0.5147787362
shoe bowling,0.3281303533
playroom art,0.2093813416
delicatessen restaurant,0.4716598551
village valley,0.5454260228
jewelry fabric,0.3227958525
train viaduct,0.3479529248
repair assembly,0.3667212354
hardware shoe,0.2981490485
pantry kitchen,0.7010691408
archaelogical corral,0.0800945521
gym boxing,0.5134561296
jacuzzi bathroom,0.5927699612
jacuzzi shower,0.6314392715
motel gas,0.2314955736
delicatessen bakery,0.6497097735
baseball basketball,0.7258494967
football baseball,0.7168076676
street raceway,0.1834311843
bazaar flea,0.3974452152
drugstore pharmacy,0.7124600139
boathouse raft,0.3544582152
pharmacy diner,0.2077273136
parking park,0.6387233795
bakery pizzeria,0.6354350413
fire street,0.3551584036
amusement bus,0.2679062735
fire building,0.4800841351
stadium soccer,0.5212875456
street bus,0.4352785673
candy diner,0.3374883763
general motel,0.158938739
ice auto,0.1650045855
landfill clean,0.2887146636
stadium soccer,0.5212875456
museum ice,0.2264468219
hangar airfield,0.6237281099
delicatessen department,0.186092824
shopping ice,0.230881651
stadium baseball,0.5253248536
street parking,0.535452529
pier harbor,0.6340048959
plaza slum,0.220073524
fire general,0.3228345486
coast ocean,0.6486133882
shower tower,0.2297275345
supermarket delicatessen,0.5586488514
runway heliport,0.3379396957
raft shoe,0.1518175556
stadium baseball,0.5253248536
hardware flea,0.1490862105
promenade plaza,0.5430593254
plaza crosswalk,0.3440353196
art dorm,0.1586837305
amusement phone,0.1159048818
construction loading,0.3262334969
cemetery ski,0.1236817467
theater lecture,0.2936104155
parking crosswalk,0.4003050712
airfield landing,0.5244788233
gift sandbox,0.0616850958
department toyshop,-0.010366248
football stadium,0.5753512257
drugstore pharmacy,0.7124600139
soccer stadium,0.5212875456
locker shower,0.4284514362
playground yard,0.412340473
shopfront shoe,0.0457365336
reception kitchen,0.3577797479
fastfood embassy,0.1657003473
ball recreation,0.1239493952
parking bus,0.5501035821
fire balcony,0.2821048881
heliport airfield,0.5950234939
desert beach,0.3910146287
parking street,0.535452529
subway railroad,0.4698112448
motel gas,0.2314955736
library archive,0.504725913
loading parking,0.2899999788
library bookstore,0.558714957
coast volleyball,0.2334915719
tower crosswalk,0.1629027923
embassy boat,0.1805637511
playground amusement,0.510410009
auto garage,0.4140973773
landing airfield,0.5244788233
football athletic,0.5973921484
train valley,0.2791632039
ticket ice,0.1556242794
orchestra raceway,0.053664637
ocean landing,0.3400106693
parking auto,0.2759003499
crosswalk promenade,0.2573523418
parking fire,0.3532155694
hospital office,0.4981432726
motel vineyard,0.2687606398
repair recreation,0.2231465492
auto diner,0.2043344844
train manufactured,0.0910743207
nursing galley,0.0920108871
street football,0.2375078631
fire drugstore,0.0616545448
subway railroad,0.4698112448
stadium volleyball,0.3794919006
parking loading,0.2899999788
plaza crosswalk,0.3440353196
playroom amusement,0.259951084
biology office,0.1023749441
kindergarden playroom,0.3420544536
railroad street,0.4055525318
subway railroad,0.4698112448
athletic football,0.5973921484
parking motel,0.477216488
volleyball volcano,0.1078392932
airfield landing,0.5244788233
physics music,0.2264576523
pet toyshop,0.0514466886
industrial parking,0.2173601756
football stadium,0.5753512257
sandbox baseball,0.1481072747
park raceway,0.3087391105
coffee bakery,0.5072245441
raceway racecourse,0.4630487855
football stadium,0.5753512257
delicatessen candy,0.2038837916
office home,0.5034039452
heliport runway,0.3379396957
highway parking,0.5042240061
bathroom staircase,0.5359909886
pizzeria ice,0.2109405319
soccer baseball,0.6783079926
airfield windmill,0.3095225389
pond fishpond,0.4339412336
industrial train,0.226311904
office hospital,0.4981432726
hotel arcade,0.1786600152
train loading,0.2539459461
home cockpit,0.1154238689
bazaar street,0.3408270735
conference booth,0.4338942909
stadium stadium,1
pharmacy drugstore,0.7124600139
soccer stadium,0.5212875456
courthouse church,0.4519330912
diner general,0.0865814456
field highway,0.221709757
hardware jewelry,0.2758949467
industrial highway,0.3268655554
football stadium,0.5753512257
church arch,0.262071132
highway driveway,0.4937055763
pharmacy coffee,0.2337635979
stadium athletic,0.3551824837
crosswalk parking,0.4003050712
lake watering,0.2309968075
bus fire,0.262797538
parking fire,0.3532155694
bazaar embassy,0.2271068844
auto street,0.2696290718
art restaurant,0.2642793004
coast ocean,0.6486133882
army heliport,0.0364736828
amusement ticket,0.275668989
street loading,0.1446955809
greenhouse window,0.2597656806
football stadium,0.5753512257
athletic soccer,0.5814432372
ocean water,0.6006318711
parking street,0.535452529
raceway stadium,0.2376886086
baseball kennel,0.135384014
stadium racecourse,0.3533440859
street bus,0.4352785673
badlands desert,0.4778320872
physics biology,0.65230817
drugstore supermarket,0.5314937073
runway airfield,0.5093713677
art classroom,0.3504748175
harbor water,0.3118503809
junkyard tundra,0.2945876033
pharmacy diner,0.2077273136
stadium athletic,0.3551824837
football stadium,0.5753512257
pizzeria coffee,0.288509453
arena gym,0.3451071499
gas booth,0.1410647896
gift dressing,0.2273618825
art art,1
soccer athletic,0.5814432372
junkyard shed,0.2415487803
corral playground,0.3020136185
athletic soccer,0.5814432372
pizzeria bakery,0.6354350413
parking fastfood,0.1042974713
football stadium,0.5753512257
manufactured loading,0.1811706821
gym stadium,0.3532757478
airfield heliport,0.5950234939
highway raceway,0.2706587369
zen temple,0.2791730904
street parking,0.535452529
gym stadium,0.3532757478
bar coffee,0.5179047363
basketball athletic,0.6712003845
runway heliport,0.3379396957
delicatessen restaurant,0.4716598551
dorm art,0.1586837305
beer restaurant,0.4445565805
stadium television,0.1933348129
campsite parking,0.4579401962
bazaar bazaar,1
street driveway,0.4622843886
ice street,0.238634057
shed manufactured,0.2124749653
hospital playroom,0.2150090266
lecture nursing,0.2572709737
football stadium,0.5753512257
pier boat,0.6173625898
art gym,0.2231243382
ticket hotel,0.3912604208
sandbox slum,0.1347031876
forest field,0.3570619879
ski ice,0.3953035343
house inn,0.4231481673
market bazaar,0.3530098498
repair hardware,0.4291469882
landing runway,0.5551701837
drugstore pharmacy,0.7124600139
subway airport,0.4660859615
igloo ski,0.276600539
galley restaurant,0.2830405183
galley restaurant,0.2830405183
auto garage,0.4140973773
bazaar arcade,0.2654562086
toyshop flea,0.1256555818
playroom fabric,0.1931437481
landing airfield,0.5244788233
home office,0.5034039452
waiting artists,0.2107219688
shoe museum,0.1829835042
raft swimming,0.3755185899
bus street,0.4352785673
dining beer,0.3590498032
living waiting,0.3586141808
embassy hospital,0.3112667622
snowfield ice,0.1561089874
art art,1
restaurant kitchen,0.5172020477
bazaar arcade,0.2654562086
market bakery,0.3219203902
pier beach,0.6088379391
runway heliport,0.3379396957
burial church,0.4476132541
motel fastfood,0.1613156798
viaduct train,0.3479529248
bakery jewelry,0.2810475565
park picnic,0.5784859205
subway train,0.6037308386
diner gas,0.2235566219
mountain glacier,0.5641034346
ice ice,1
music physics,0.2264576523
synagogue embassy,0.3377756175
soccer promenade,0.0727483691
basketball baseball,0.7258494967
computer hospital,0.2428008793
ice ski,0.3953035343
embassy hospital,0.3112667622
arcade street,0.2818638562
arena stage,0.4394408101
assembly fire,0.2223492216
fire street,0.3551584036
highway crosswalk,0.438810948
industrial train,0.226311904
mountain snowfield,0.2425838475
restaurant bar,0.6205604105
subway railroad,0.4698112448
auto fire,0.3119514654
crosswalk street,0.401825643
department supermarket,0.3327486508
landing runway,0.5551701837
park parking,0.6387233795
coffee garden,0.3702266105
museum ice,0.2264468219
campus fountain,0.205889959
market supermarket,0.4202120154
clean biology,0.0602691528
harbor canal,0.4424493868
parking street,0.535452529
botanical forest,0.358960763
coast ocean,0.6486133882
fountain plaza,0.4458609143
stadium baseball,0.5253248536
soccer stadium,0.5212875456
army airfield,0.3465644826
heliport runway,0.3379396957
candy ice,0.5111896546
stadium athletic,0.3551824837
coffee pizzeria,0.288509453
repair auto,0.5014700925
athletic baseball,0.539630659
junkyard auto,0.3051225628
tower amusement,0.2725940588
repair gas,0.2826943013
coffee restaurant,0.4781928358
athletic football,0.5973921484
racecourse watering,0.165975301
garden plaza,0.3960455417
shoe coffee,0.2391552122
stadium athletic,0.3551824837
gas ticket,0.1835552041
physics art,0.291207644
phone ticket,0.2747598521
volleyball basketball,0.7966968577
supermarket bazaar,0.3355963509
gym clothing,0.3389923387
shopfront crosswalk,0.2287545939
ice art,0.2127280622
highway crosswalk,0.438810948
parking loading,0.2899999788
rainforest aquarium,0.3133074582
gym dorm,0.4449798876
runway heliport,0.3379396957
drugstore gas,0.1781389069
balcony patio,0.6875070239
amusement recreation,0.5521069349
beach boat,0.5348833839
swimming raft,0.3755185899
raft ocean,0.3796096022
snowfield ice,0.1561089874
ice arena,0.2782298257
ski ski,1
playground ice,0.30134127
hotel dorm,0.3444555664
parking street,0.535452529
living recreation,0.3587816662
stadium baseball,0.5253248536
street field,0.1840470229
delicatessen supermarket,0.5586488514
operating hospital,0.3187480448
florist aquarium,0.1814747267
engine museum,0.1493633551
arcade fire,0.1745977091
art dorm,0.1586837305
crosswalk motel,0.1396212599
laundromat utility,0.131050521
art office,0.239586173
office parking,0.3965846867
delicatessen butchers,0.5767268115
museum museum,1
drugstore pharmacy,0.7124600139
pizzeria delicatessen,0.6163818119
fabric nursery,0.3148678839
biology beauty,0.2142245675
athletic baseball,0.539630659
hospital residential,0.3209452882
gym television,0.1761163778
medina plaza,0.4078729723
field highway,0.221709757
watering arena,0.1152317348
park bridge,0.4396406971
kitchen restaurant,0.5172020477
lagoon raft,0.3538086536
junkyard manufactured,0.1252172204
